title,author,categoryId,num_purchases,courseRating,quizRating,instructorRating,contentRating,satisfaction
Configurable incremental framework,Christopher Carroll,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
Configurable incremental infrastructure,Susan Benjamin,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Configurable incremental website,Rebecca Mejia,2b41facd-f492-4805-b67a-58b607510045,,2.5,4.5,3.0,2.5,4.5
Configurable intangible algorithm,Alexander West,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,4.0,4.0,2.0,2.0,3.0
Configurable intangible complexity,Timothy Brown,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Configurable interactive focus group,Emily Douglas,916d0c63-7b5f-42da-8a0a-0dd2ae870662,3.0,,,,,
Configurable interactive toolset,Kelly Jackson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,1.5,3.0,3.5,3.0,5.0
Configurable intermediate application,Derrick Davenport,e67e65d7-0936-43d5-bb1b-721c832eac03,3.0,,,,,
Configurable intermediate time-frame,Savannah Williams,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,1.6666666666666667,3.3333333333333335,3.3333333333333335,2.6666666666666665,4.666666666666667
Configurable leadingedge Graphical User Interface,Sophia Lozano,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,3.0,1.0,4.0,5.0,5.0
Configurable local conglomeration,Lisa Stanton,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Configurable local extranet,Andrew Weaver,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Configurable local focus group,Victoria Brown,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,,,,,
Configurable local policy,Dominique Perkins,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,1.0,4.0,1.0,5.0,4.0
Configurable logistical emulation,Ryan Walker,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Configurable logistical framework,Anthony Jones,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,,,,,
Configurable logistical paradigm,Nicholas Monroe,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,4.0,3.5,2.5,3.5,2.0
Configurable logistical productivity,Beverly Rhodes,2b41facd-f492-4805-b67a-58b607510045,1.0,3.0,4.0,5.0,2.0,4.0
Configurable methodical attitude,Adam Brown,e67e65d7-0936-43d5-bb1b-721c832eac03,,4.0,5.0,3.0,3.0,1.0
Configurable methodical matrix,Kimberly Patterson DDS,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,4.5,2.0,2.0,3.0,2.0
Configurable methodical project,Alyssa Alexander,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,3.0,3.3333333333333335,2.0,3.0,3.0
Configurable mission-critical intranet,Daniel Barron,2b41facd-f492-4805-b67a-58b607510045,,3.0,2.5,4.0,3.0,3.0
Configurable mission-critical paradigm,Jeanette Jackson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,2.0,1.0,5.0,1.0,5.0
Configurable mission-critical protocol,Darlene Ford,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,3.0,2.0,5.0,1.0,3.0
Configurable mission-critical success,Jason Johnson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.0,2.0,4.0,3.0,4.5
Configurable mobile archive,Mary Wheeler,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,4.0,3.0,5.0,4.5,2.0
Configurable mobile help-desk,David Gordon,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,2.0,3.0,1.0,4.0,4.0
Configurable mobile software,Joseph Crawford,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,2.0,3.0,5.0,3.0,4.0
Configurable modular leverage,Victoria Armstrong,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,5.0,1.0,1.0,5.0,5.0
Configurable motivating ability,Dana Wilson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,3.0,,,,,
Configurable motivating focus group,Julia Wright,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
Configurable motivating portal,Kayla Powell,2b41facd-f492-4805-b67a-58b607510045,3.0,1.0,5.0,4.0,2.0,5.0
Configurable multi-state concept,Edward Black,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.0,5.0,3.0,3.0,4.0
Configurable multi-state installation,Kristina Warner,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,1.25,3.0,2.5,2.75,2.75
Configurable multi-state superstructure,Veronica Young,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,1.0,4.0,1.0,5.0,1.0
Configurable multi-tasking initiative,Rodney Stevenson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Configurable multi-tasking middleware,Kimberly James,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,1.5,2.5,2.0,4.0,2.0
Configurable multimedia database,Samuel Owen,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,2.0,1.0,5.0,3.0,2.0
Configurable multimedia moderator,Sean Martin,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,2.0,3.0,3.0,3.0,2.0
Configurable national support,Kimberly Valenzuela,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,1.6666666666666667,4.666666666666667,3.6666666666666665,4.0,3.6666666666666665
Configurable needs-based Graphical User Interface,Michelle Robinson,e67e65d7-0936-43d5-bb1b-721c832eac03,,4.0,1.6666666666666667,2.0,3.3333333333333335,2.0
Configurable needs-based installation,Jennifer Holmes,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,2.5,3.0,3.0,3.0,3.5
Configurable needs-based knowledge user,John Hanson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,4.0,1.6666666666666667,3.0,2.3333333333333335,2.3333333333333335
Configurable neutral Graphical User Interface,Mr. Gregory Nelson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,1.0,3.0,1.0,3.0,5.0
Configurable neutral ability,Melissa Ward,2b41facd-f492-4805-b67a-58b607510045,,3.0,3.0,3.0,5.0,4.0
Configurable neutral alliance,Mr. Donald Powers PhD,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Configurable neutral concept,Ashley Fields,2b41facd-f492-4805-b67a-58b607510045,2.0,3.0,4.0,2.0,4.0,4.0
Configurable neutral encryption,Kayla Hudson,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Configurable next generation framework,Shelby Johnson,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,,,,,
Configurable next generation open system,Robin Allen,2b41facd-f492-4805-b67a-58b607510045,2.0,3.75,3.5,3.25,3.0,2.75
Configurable next generation secured line,Kim Palmer,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,2.0,1.0,4.0,1.0,4.0
Configurable next generation superstructure,Derek Blake,2b41facd-f492-4805-b67a-58b607510045,,3.5,2.5,2.5,2.0,3.5
Configurable non-volatile architecture,Christopher Smith,2b41facd-f492-4805-b67a-58b607510045,,5.0,2.0,4.0,1.0,3.0
Configurable non-volatile conglomeration,Tammy Martinez MD,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,5.0,4.0,5.0,3.0,2.0
Configurable non-volatile definition,Jenna Robinson,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,5.0,4.0,3.0,1.0,1.0
Configurable non-volatile frame,Dana Franco,2b41facd-f492-4805-b67a-58b607510045,1.0,3.0,2.5,3.5,3.0,4.0
Configurable non-volatile frame,Kirsten Griffin,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,3.0,3.0,2.5,3.5,3.0,4.0
Configurable non-volatile strategy,Brian Harris,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Configurable object-oriented software,Karen Jimenez,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,3.0,5.0,3.0,5.0,1.0
Configurable optimal artificial intelligence,Nicholas Burnett,916d0c63-7b5f-42da-8a0a-0dd2ae870662,4.0,3.5,3.0,3.0,2.5,4.5
Configurable optimal policy,David Higgins,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,1.0,3.0,3.0,4.0,1.0
Configurable optimal synergy,Misty Wolf,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,,,,,
Configurable optimal time-frame,Joshua Harvey,2b41facd-f492-4805-b67a-58b607510045,2.0,4.0,3.0,1.0,5.0,5.0
Configurable optimizing attitude,Roberto Mclean,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,3.5,4.5,4.5,3.5,3.5
Configurable optimizing collaboration,Michael Grant,916d0c63-7b5f-42da-8a0a-0dd2ae870662,3.0,2.0,1.0,1.0,1.0,5.0
Configurable optimizing concept,Lisa Morrison,2b41facd-f492-4805-b67a-58b607510045,1.0,2.0,3.0,4.0,4.0,2.0
Configurable optimizing conglomeration,Donald Rice,2b41facd-f492-4805-b67a-58b607510045,1.0,3.5,3.0,3.0,2.0,4.0
Configurable optimizing matrices,Linda Little,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
Configurable optimizing methodology,Gary Barnett,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,2.0,1.0,2.0,4.0,5.0
Configurable real-time framework,Dr. Angela Martinez,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,2.0,4.5,3.5,1.0,2.0
Configurable real-time leverage,Sydney Torres,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Configurable reciprocal data-warehouse,Brenda Guerrero,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,4.5,1.0,3.5,4.5,3.5
Configurable reciprocal database,Cody Mercado,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,3.5,5.0,4.0,3.0,1.5
Configurable reciprocal hierarchy,Joshua Brown,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,3.0,3.0,2.0,5.0,5.0
Configurable reciprocal service-desk,Jeffery Whitaker,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,2.0,5.0,3.0,3.0,1.0
Configurable reciprocal service-desk,Margaret Johnson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,2.0,5.0,3.0,3.0,1.0
Configurable regional synergy,Eugene Fleming,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.5,3.0,2.5,3.0,3.5
Configurable regional system engine,Dr. Beverly Hodge MD,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
Configurable responsive Graphic Interface,Daniel Brown,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,1.75,3.75,3.5,2.75,2.75
Configurable responsive application,Lucas Ortega,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.5,1.0,2.5,3.5,2.0
Configurable responsive array,Danielle Krueger,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,1.0,1.0,5.0,4.0,2.0
Configurable responsive collaboration,Toni Brown,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
Configurable scalable solution,Lauren Klein,2b41facd-f492-4805-b67a-58b607510045,,2.0,5.0,2.5,2.0,3.5
Configurable scalable structure,Gerald Thompson,2b41facd-f492-4805-b67a-58b607510045,,4.0,2.0,1.0,1.0,5.0
Configurable scalable task-force,Jon Cobb,2b41facd-f492-4805-b67a-58b607510045,1.0,4.0,3.0,3.0,3.0,3.5
Configurable secondary complexity,Kathleen Erickson,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,2.0,1.0,3.0,3.0,5.0
Configurable secondary strategy,Troy Hall,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,4.0,3.0,2.0,3.0,5.0
Configurable solution-oriented data-warehouse,Scott Kelly,2b41facd-f492-4805-b67a-58b607510045,4.0,,,,,
Configurable static adapter,Jeffrey Mccullough,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,3.3333333333333335,2.0,3.3333333333333335,4.333333333333333,4.0
Configurable static help-desk,Kelly Warren,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,4.0,2.5,3.0,1.5,2.5
Configurable static migration,Ryan Smith,2b41facd-f492-4805-b67a-58b607510045,3.0,,,,,
Configurable static secured line,Sharon Meyer,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,3.0,1.5,2.5,1.0,2.0
Configurable static solution,Charles Bauer,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,5.0,1.0,3.0,1.0,1.0
Configurable system-worthy contingency,Elizabeth Murphy,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Configurable system-worthy throughput,Theresa Brown,2b41facd-f492-4805-b67a-58b607510045,2.0,2.0,5.0,2.0,5.0,5.0
Configurable system-worthy time-frame,Brandy Wilson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,5.0,3.0,1.0,1.0,1.0
Configurable systematic algorithm,Alex Richardson,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
Configurable systemic Local Area Network,Diane Vargas,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Configurable systemic data-warehouse,Taylor Edwards,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
Configurable systemic initiative,Anthony Gallegos,e67e65d7-0936-43d5-bb1b-721c832eac03,,1.0,1.0,1.0,5.0,2.0
Configurable tangible challenge,Eric Clark,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,4.666666666666667,3.0,2.6666666666666665,4.0,3.6666666666666665
Configurable tangible extranet,Susan Hogan,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,5.0,2.0,4.0,2.0,4.0
Configurable tertiary extranet,Brian Sherman,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Configurable tertiary model,Rachel Bradshaw,2b41facd-f492-4805-b67a-58b607510045,,2.5,4.5,4.0,1.5,4.5
Configurable transitional access,Steven Smith,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,4.0,3.0,3.0,2.0,2.0
Configurable transitional methodology,Roger Gilmore,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,3.5,3.5,4.0,2.5,5.0
Configurable uniform focus group,Jeffrey Kaufman,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,1.0,3.0,1.0,5.0,2.0
Configurable uniform process improvement,Jean Russell,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,5.0,1.0,1.0,4.0,4.0
Configurable upward-trending hierarchy,Dennis Barnett,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,5.0,2.0,1.0,3.0,3.0
Configurable user-facing product,Daniel Goodwin,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,,,,,
Configurable web-enabled Local Area Network,William Moreno,2b41facd-f492-4805-b67a-58b607510045,,3.0,3.0,4.0,3.0,3.0
Configurable web-enabled concept,Brandi Parrish,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,2.5,2.5,5.0,3.5,4.5
Configurable web-enabled portal,Jonathan Williams,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,2.5,3.5,3.0,2.5,1.5
Configurable well-modulated Local Area Network,Ryan Pacheco,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,2.0,2.0,4.0,3.5,2.5
Configurable well-modulated approach,Antonio Ortiz,2b41facd-f492-4805-b67a-58b607510045,4.0,,,,,
Configurable well-modulated synergy,Edwin Berry,e67e65d7-0936-43d5-bb1b-721c832eac03,,1.0,3.0,4.0,3.0,5.0
Configurable zero administration definition,Julie Le,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,5.0,3.0,3.0,4.0,4.0
Configurable zero administration matrix,Andrew Garza,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,2.6666666666666665,1.3333333333333333,2.6666666666666665,2.6666666666666665,2.6666666666666665
Configurable zero tolerance monitoring,John Taylor,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,2.0,3.0,3.25,2.5,4.5
Configurable zero tolerance service-desk,Stacey Ross,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,3.5,1.5,3.0,2.5,3.0
Configurable zero-defect Internet solution,Sean Sanchez,e67e65d7-0936-43d5-bb1b-721c832eac03,3.0,5.0,4.0,1.0,2.0,3.0
Configurable zero-defect array,Christopher Dunn,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,1.0,1.0,3.0,1.0,5.0
Cross-group 24/7 architecture,Michael Walker,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,3.0,1.3333333333333333,3.6666666666666665,2.6666666666666665,4.666666666666667
Cross-group 24/7 moderator,Angel Griffin,2b41facd-f492-4805-b67a-58b607510045,1.0,2.5,1.5,4.0,2.5,4.5
Cross-group 24/7 orchestration,Manuel Myers,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,1.0,5.0,1.0,5.0,2.0
Cross-group 24/7 protocol,David Taylor,e67e65d7-0936-43d5-bb1b-721c832eac03,,5.0,2.0,2.0,3.0,2.0
Cross-group 24hour customer loyalty,Melody Robertson,2b41facd-f492-4805-b67a-58b607510045,3.0,,,,,
Cross-group 24hour encoding,Jodi Scott,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,3.0,3.0,1.0,1.5,3.5
Cross-group 3rdgeneration adapter,Erin Ramos,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,5.0,5.0,1.0,5.0,2.0
Cross-group 3rdgeneration functionalities,Jason Hensley,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,3.0,,,,,
Cross-group 3rdgeneration instruction set,Scott Reynolds,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Cross-group 3rdgeneration portal,Tracy Johnson,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,4.0,4.0,3.0,2.0,4.0
Cross-group 4thgeneration capacity,Todd Wilkerson,2b41facd-f492-4805-b67a-58b607510045,1.0,1.0,1.0,5.0,1.0,3.0
Cross-group 4thgeneration interface,Erin Parsons,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Cross-group 4thgeneration model,Jorge Wilson,e67e65d7-0936-43d5-bb1b-721c832eac03,,4.0,1.0,2.0,5.0,5.0
Cross-group 4thgeneration pricing structure,Troy Gardner,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,1.0,2.0,5.0,1.0,3.0
Cross-group 5thgeneration architecture,Jeffrey Rivera,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,5.0,1.0,4.0,3.0,2.0
Cross-group 5thgeneration portal,Krystal Wise,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Cross-group 5thgeneration system engine,Thomas Smith,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Cross-group 6thgeneration customer loyalty,Robert Wagner,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
Cross-group 6thgeneration installation,Kristin Parker,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,4.0,2.0,1.0,3.0,1.0
Cross-group 6thgeneration leverage,Mr. Michael Watson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Cross-group actuating strategy,Jill Chen,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,1.0,4.0,1.0,4.0,2.0
Cross-group analyzing artificial intelligence,Sally Thomas,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,,,,,
Cross-group analyzing hardware,Jeffrey Hardin,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,1.0,3.0,3.0,4.0,5.0
Cross-group analyzing process improvement,Trevor Snyder,e67e65d7-0936-43d5-bb1b-721c832eac03,,2.0,4.0,1.0,3.0,4.0
Cross-group asymmetric function,Harry Peters,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,3.0,5.0,2.0,5.0,5.0
Cross-group asymmetric leverage,Robert Guzman,2b41facd-f492-4805-b67a-58b607510045,,4.0,3.0,1.0,2.0,5.0
Cross-group asymmetric migration,Adam White,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,4.0,5.0,5.0,3.0,3.0
Cross-group asymmetric task-force,Timothy Page,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,1.6666666666666667,2.6666666666666665,2.3333333333333335,2.6666666666666665,4.333333333333333
Cross-group asynchronous database,Mark Hopkins,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,2.0,,,,,
Cross-group asynchronous implementation,Tommy Cooke,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,3.5,2.0,3.0,3.5,1.0
Cross-group asynchronous matrices,Christopher Medina,2b41facd-f492-4805-b67a-58b607510045,,3.0,5.0,2.0,2.0,2.0
Cross-group asynchronous process improvement,Mrs. Debra Hahn,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,5.0,3.0,5.0,4.0,3.0
Cross-group attitude-oriented open architecture,Jose Robinson,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,2.0,3.0,2.0,4.0,5.0
Cross-group background emulation,David Rodgers,e67e65d7-0936-43d5-bb1b-721c832eac03,,5.0,3.0,3.0,1.0,5.0
Cross-group background policy,Joseph Carrillo,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Cross-group background portal,Benjamin Larson,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,2.5,4.0,4.5,3.0,2.5
Cross-group bandwidth-monitored customer loyalty,Robert Hill,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,5.0,4.0,4.0,1.0,1.0
Cross-group bandwidth-monitored emulation,Michael Payne,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,3.0,3.6666666666666665,3.0,3.6666666666666665,4.333333333333333,1.6666666666666667
Cross-group bandwidth-monitored hardware,Paul Thomas,2b41facd-f492-4805-b67a-58b607510045,2.0,3.0,1.0,2.0,3.0,5.0
Cross-group bandwidth-monitored info-mediaries,Micheal Cain,e67e65d7-0936-43d5-bb1b-721c832eac03,,2.0,2.0,2.0,5.0,4.0
Cross-group bandwidth-monitored instruction set,Michelle Ellis,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,1.0,5.0,5.0,3.0,3.0
Cross-group bandwidth-monitored leverage,Emily Duke DDS,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,2.0,4.0,2.0,1.0,4.0
Cross-group bandwidth-monitored projection,Anthony Edwards,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,3.0,2.0,3.3333333333333335,2.6666666666666665,3.0
Cross-group bandwidth-monitored success,Mark Mitchell,e67e65d7-0936-43d5-bb1b-721c832eac03,4.0,4.0,5.0,1.0,1.0,5.0
Cross-group bi-directional paradigm,Jessica Knight,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,,,,,
Cross-group bottom-line adapter,Angela Russell,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Cross-group clear-thinking system engine,Dennis Clark,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,4.0,2.5,3.5,4.0,3.5
Cross-group client-driven benchmark,David Poole,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,3.0,5.0,3.0,1.0,4.0
Cross-group client-server encoding,James Nunez,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,,,,,
Cross-group client-server initiative,Michael Campbell,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,,3.0,3.25,3.0,3.75,3.0
Cross-group client-server portal,Penny Baldwin,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Cross-group client-server superstructure,David Miller,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,4.0,5.0,2.0,2.0,2.0
Cross-group coherent open architecture,Richard Garner,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,2.0,2.0,5.0,3.0,4.0
Cross-group coherent task-force,Martin Barr,2b41facd-f492-4805-b67a-58b607510045,2.0,,,,,
Cross-group cohesive capability,Michael Wilson,e67e65d7-0936-43d5-bb1b-721c832eac03,,2.5,3.25,2.5,3.75,4.5
Cross-group cohesive function,Carla Lin,49fd9f6e-c588-4256-8421-5ce5bdcd19ef,1.0,3.5,2.5,5.0,2.0,1.0
Cross-group cohesive moratorium,James Mitchell,e67e65d7-0936-43d5-bb1b-721c832eac03,3.0,,,,,
Cross-group cohesive utilization,Wayne Shaw,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,5.0,5.0,5.0,4.0,5.0
Cross-group composite analyzer,Frank Atkinson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,,,,,
Cross-group composite framework,Jessica Stevenson,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,4.0,3.5,3.5,2.5,3.5
Cross-group composite neural-net,Shawn Martinez,2b41facd-f492-4805-b67a-58b607510045,3.0,3.75,2.0,3.0,2.25,3.75
Cross-group content-based analyzer,Rachael May,2b41facd-f492-4805-b67a-58b607510045,1.0,,,,,
Cross-group content-based application,Patricia Cook,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,3.0,2.3333333333333335,4.333333333333333,4.0,1.6666666666666667
Cross-group content-based middleware,Diamond Hawkins,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,2.0,5.0,4.0,4.0,4.0
Cross-group content-based productivity,Stephanie Reed,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,1.0,1.0,4.0,2.0,5.0
Cross-group content-based throughput,Lucas Dominguez,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,4.0,3.0,4.0,4.0,4.0
Cross-group context-sensitive knowledge user,Jason Willis,2b41facd-f492-4805-b67a-58b607510045,2.0,1.0,3.0,1.0,3.0,4.0
Cross-group context-sensitive open architecture,Melissa Collins,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,1.0,4.0,1.0,4.0,1.0
Cross-group context-sensitive service-desk,Xavier Carney,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,2.0,4.0,2.0,3.0,3.0,1.0
Cross-group context-sensitive solution,Stephanie Bennett,2b41facd-f492-4805-b67a-58b607510045,2.0,3.0,3.0,3.0,1.0,4.0
Cross-group contextually-based middleware,James Clark,916d0c63-7b5f-42da-8a0a-0dd2ae870662,2.0,2.0,3.0,1.0,3.0,1.0
Cross-group contextually-based utilization,Kyle Robles,916d0c63-7b5f-42da-8a0a-0dd2ae870662,,2.0,1.0,1.0,3.0,1.0
Cross-group dedicated Local Area Network,Ruth Bell,916d0c63-7b5f-42da-8a0a-0dd2ae870662,3.0,4.0,2.0,2.5,3.5,3.0
Cross-group dedicated attitude,Charles Jarvis,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,3.0,5.0,2.5,3.5,2.5
Cross-group dedicated model,Shannon Allen,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,,2.5,3.5,1.5,4.0,3.0
Cross-group demand-driven adapter,Jon Ward,e67e65d7-0936-43d5-bb1b-721c832eac03,2.0,,,,,
Cross-group demand-driven encoding,James Lawson,152eb39b-953b-49a2-9216-5c3cfd9d6e8d,1.0,4.0,3.0,2.0,2.0,3.0
Cross-group demand-driven info-mediaries,Zachary Perez,2b41facd-f492-4805-b67a-58b607510045,,2.0,2.0,5.0,4.0,2.0
Cross-group demand-driven structure,Ashley Johnson,916d0c63-7b5f-42da-8a0a-0dd2ae870662,1.0,4.0,2.5,3.5,3.0,3.0
Cross-group didactic encoding,Christine Potts,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,5.0,3.0,2.0,3.0,1.0
Cross-group didactic matrix,Dr. Benjamin White MD,e67e65d7-0936-43d5-bb1b-721c832eac03,1.0,2.0,2.0,4.5,4.5,5.0
